"Sonny Fox, Whose ‘Wonderama’ Mixed Fun and Learning, Dies at 95","He was not a comic or a clown, just a smart and genial TV host who for almost a decade spoke to children, not at them. He died of Covid pneumonia.",By Richard Sandomir,The New York Times,2021-01-30T22:18:45+0000,https://www.nytimes.com/2021/01/30/arts/television/sonny-fox-dead-covid.html
E.U. Makes a Sudden and Embarrassing U-Turn on Vaccines,"Already criticized for a slow rollout for its 27 members, Brussels retreated on export controls linked to Ireland and Brexit.",By Steven Erlanger and Matina Stevis-Gridneff,The New York Times,2021-01-30T15:08:15+0000,https://www.nytimes.com/2021/01/30/world/europe/covid-vaccines-eu.html
"A ‘Race’ to Vaccinate, After South Africa Variant Is Detected in South Carolina","The mutation raised the stakes for South Carolina, which is reporting the second-highest rate of new infections in the nation. It is believed to be less receptive to vaccines.",By Chris Dixon and Sarah Mervosh,The New York Times,2021-01-30T00:08:32+0000,https://www.nytimes.com/2021/01/29/us/coronavirus-south-africa-variant-vaccine.html
"Copying Roosevelt, Biden Wanted a Fast Start. Now Comes the Hard Part.",The most daunting challenge for Mr. Biden in the weeks ahead will be balancing his stated desire for bipartisanship with his sense of urgency.,By Peter Baker,The New York Times,2021-01-30T16:51:17+0000,https://www.nytimes.com/2021/01/30/us/politics/biden-administration-early-goals.html
"Isidore Torres, Trailblazing Hispanic Judge in Michigan, Dies at 73","A child of migrant workers, he served more than 25 years in the Wayne County court system and advocated for other Latinos in the legal profession. He died of Covid-19.",By Stephen Kurczy,The New York Times,2021-01-29T22:56:03+0000,https://www.nytimes.com/2021/01/29/obituaries/isidore-torres-dead-coronavirus.html
"The Australian Open will allow up to 30,000 spectators a day.","Such numbers would make the tennis tournament a sports rarity during the pandemic, though attendance would still be down by about half from a normal year.",By Matthew Futterman,The New York Times,2021-01-30T05:41:28+0000,https://www.nytimes.com/2021/01/29/world/australian-open-spectators-coronavirus.html
Fauci Warns New Virus Mutations Are a ‘Wake-Up Call’,"On Friday, Dr. Anthony S. Fauci warned that new virus variants, despite the global vaccine distribution, should offer a wake-up call to the continuing dangers of the pandemic.",By The Associated Press,AP,2021-01-29T18:01:14+0000,https://www.nytimes.com/video/us/politics/100000007577897/fauci-vaccine-virus-strains.html
"Benefits of Acting Now on Relief ‘Far Outweigh the Costs,’ Yellen Says","Speaking alongside President Biden, Treasury Secretary Janet L. Yellen pushed for swift action on coronavirus relief legislation to combat the economic impacts of the pandemic.",By The New York Times,The New York Times,2021-01-29T18:09:16+0000,https://www.nytimes.com/video/us/politics/100000007577617/janet-yellen-biden-economy-relief.html
One Dose Now for Everyone Most Likely to Die,Forget boosters and more trials. America’s overly prudent vaccination strategy is killing people.,By Adam Finn and Richard Malley,The New York Times,2021-01-29T10:00:15+0000,https://www.nytimes.com/2021/01/29/opinion/covid-vaccine-booster.html
Coronavirus Briefing: What Happened Today,"Johnson & Johnson’s vaccine works, but it was less effective on a new, more contagious variant.",By Amelia Nierenberg,The New York Times,2021-01-29T23:24:17+0000,https://www.nytimes.com/2021/01/29/us/coronavirus-briefing-what-happened-today.html
"In Biden’s White House, Masks, Closed Doors and Empty Halls",The West Wing has become a different place in an administration serious about Covid restrictions.,By Annie Karni,The New York Times,2021-01-29T22:42:16+0000,https://www.nytimes.com/2021/01/29/us/politics/biden-white-house-coronavirus.html
"Corky Lee, Who Photographed Asian-American Life, Dies at 73","Mr. Lee was determined to correct history that left out Asian-Americans, and to document their present-day lives and struggles. He died of Covid-19.",By Neil Genzlinger,The New York Times,2021-01-29T21:53:04+0000,https://www.nytimes.com/2021/01/29/nyregion/corky-lee-dead-coronavirus.html
"He Is Israel’s ‘Prince of Torah.’ But to Some, He Is the King of Covid.",Rabbi Chaim Kanievsky is the spiritual authority for hundreds of thousands of ultra-Orthodox Jews. But his pronouncements on the virus have made him a villain to many.,By Patrick Kingsley,The New York Times,2021-01-29T10:00:28+0000,https://www.nytimes.com/2021/01/29/world/israel-virus-rabbi-orthodox.html
"Covington, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Covington, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/covington-virginia-covid-cases.html
"Radford, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Radford, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/radford-virginia-covid-cases.html
Tracking Coronavirus Vaccinations Around the World,"More than 788 million vaccine doses have been administered worldwide, equal to 10 doses for every 100 people.",By Josh Holder,The New York Times,2021-01-29T09:32:19+0000,https://www.nytimes.com/interactive/2021/world/covid-vaccinations-tracker.html
"Washington, D.C. Covid Case and Risk Tracker","See the latest charts and maps of coronavirus cases, deaths and hospitalizations in the Washington area",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/washington-district-of-columbia-covid-cases.html
"Harrisonburg, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Harrisonburg, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/harrisonburg-virginia-covid-cases.html
"Lexington, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Lexington, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/lexington-virginia-covid-cases.html
"Norton, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Norton, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/norton-virginia-covid-cases.html
"The State of the Virus: Cases Decline, but Death Rates Are Still High",A look at this week’s news from the team tracking the coronavirus.,By Mitch Smith,The New York Times,2021-01-29T18:03:46+0000,https://www.nytimes.com/interactive/2021/01/29/us/coronavirus-this-week.html
"Waynesboro, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Waynesboro, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/waynesboro-virginia-covid-cases.html
"Alexandria, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Alexandria, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/alexandria-virginia-covid-cases.html
"Meigs County, Tennessee Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Meigs County, Tennessee",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/meigs-tennessee-covid-cases.html
"Buchanan County, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Buchanan County, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/buchanan-virginia-covid-cases.html
"Aransas County, Texas Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Aransas County, Texas",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/aransas-texas-covid-cases.html
"George County, Mississippi Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in George County, Mississippi",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/george-mississippi-covid-cases.html
"Audrain County, Missouri Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Audrain County, Missouri",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/audrain-missouri-covid-cases.html
"Charlton County, Georgia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Charlton County, Georgia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/charlton-georgia-covid-cases.html
"Kent County, Maryland Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Kent County, Maryland",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/kent-maryland-covid-cases.html
"Bolivar County, Mississippi Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Bolivar County, Mississippi",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/bolivar-mississippi-covid-cases.html
"Boise County, Idaho Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Boise County, Idaho",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/boise-idaho-covid-cases.html
"Mills County, Texas Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Mills County, Texas",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/mills-texas-covid-cases.html
Macron Tells Biden That Cooperation With U.S. Cannot Be Dependence,"In a “very agreeable call,” the French president told his American counterpart that Europe wanted “strategic autonomy.” In an interview with foreign media, he also reflected on the pandemic and threats to democracy.",By Roger Cohen,The New York Times,2021-01-29T21:31:26+0000,https://www.nytimes.com/2021/01/29/world/europe/macron-biden.html
Fact-Checking Biden’s First Week in Office,"All but three of 20 claims the president made were accurate, demonstrating his regard for basic facts and his proclivity to err when speaking off the cuff.",By Linda Qiu,The New York Times,2021-01-30T10:00:13+0000,https://www.nytimes.com/2021/01/30/us/politics/fact-checking-biden-first-week.html
A California University Tries to Shield an Entire City From Coronavirus,"The University of California, Davis, is providing free testing, masks and quarantine housing to tens of thousands of people who live nearby.",By Shawn Hubler,The New York Times,2021-01-30T10:00:17+0000,https://www.nytimes.com/2021/01/30/us/college-coronavirus-california.html
Federal Court Lifts Block on Trump Policy Expelling Migrant Children at the Border,The prospect of border agents again turning away children is likely to renew pressure on the Biden administration.,By Zolan Kanno-Youngs,The New York Times,2021-01-30T02:57:57+0000,https://www.nytimes.com/2021/01/29/us/politics/biden-migrant-children-coronavirus.html
E.U. Pushes for AstraZeneca to Provide More Vaccines,The European Union is pushing for AstraZeneca to supply more doses of its Covid-19 vaccine after announcing on Wednesday that it would cut deliveries by 60 percent due to manufacturing issues.,By Reuters,The New York Times,2021-01-28T19:54:22+0000,https://www.nytimes.com/video/world/europe/100000007575977/european-union-astrazeneca-coronavirus-vaccine.html
What’s Happening to Our Economy Is Like a Natural Disaster,"Ezra Klein and Paul Krugman discuss Covid economics, cryptocurrencies and deficit delusions.",By Ezra Klein,The New York Times,2021-01-29T10:00:09+0000,https://www.nytimes.com/2021/01/29/opinion/ezra-klein-podcast-paul-krugman.html
The Impact of Teacher Deaths,They have shaken communities and upended the school reopening debate.,By Amelia Nierenberg and Adam Pasick,The New York Times,2021-01-29T17:28:19+0000,https://www.nytimes.com/2021/01/29/us/the-impact-of-teacher-deaths.html
"Amazon’s Cynical, Anti-Union Attack on Mail Voting","The everything store wants its workers to vote on unionization in person, in the middle of a pandemic.",By Craig Becker and Amy Dru Stanley,The New York Times,2021-01-29T10:00:24+0000,https://www.nytimes.com/2021/01/29/opinion/amazon-union-ballot.html
"Petersburg, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Petersburg, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/petersburg-virginia-covid-cases.html
"Williamsburg, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Williamsburg, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/williamsburg-virginia-covid-cases.html
"A ‘Race’ to Vaccinate, After South Africa Variant Is Detected in South Carolina","The mutation raised the stakes for South Carolina, which is reporting the second-highest rate of new infections in the nation. It is believed to be less receptive to vaccines.",By Chris Dixon and Sarah Mervosh,The New York Times,2021-01-30T00:08:32+0000,https://www.nytimes.com/2021/01/29/us/coronavirus-south-africa-variant-vaccine.html
"The Senate Needs Absentee Voting, Too",The chamber’s new leadership should get serious about enabling members to vote remotely in the event of emergencies.,By The Editorial Board,The New York Times,2021-01-30T16:00:05+0000,https://www.nytimes.com/2021/01/30/opinion/sunday/senate-voting-remote.html
The W.H.O. drops opposition to vaccinations for pregnant women.,The change aligns the organization with the guidance from the U.S. Centers for Disease Control and Prevention.,By Apoorva Mandavilli,The New York Times,2021-01-29T20:55:04+0000,https://www.nytimes.com/2021/01/29/health/covid-vaccine-pregnancy.html
Helping a Teen Who Is Angry About House Rules on Covid,"Our grandson’s friends don’t socialize safely, so we don’t want him to see them. How do we keep his anger about it from causing chaos in our home?",By Lisa Damour,The New York Times,2021-01-29T10:00:09+0000,https://www.nytimes.com/2021/01/29/well/family/teenager-anger-pandemic.html
N.Y.C. Indoor Dining to Reopen on Valentine’s Day,"On Friday, Gov. Andrew M. Cuomo announced that indoor dining in New York City could resume at up to 25 percent capacity starting on Valentine’s Day.",By Reuters,Reuters,2021-01-29T18:37:23+0000,https://www.nytimes.com/video/us/politics/100000007577991/cuomo-indoor-dining-covid-valentines-day.html
Coachella music festival is canceled again.,The festivals were some of the first major events canceled back in April 2020 in the early days of the pandemic.,By Isabella Grullón Paz,The New York Times,2021-01-30T00:54:35+0000,https://www.nytimes.com/2021/01/29/world/coachella-music-festival-canceled.html
Canadian Airlines Suspend Flights to the Caribbean and Mexico,Prime Minister Justin Trudeau of Canada announced on Friday that major airlines have agreed to suspend flights to sunny vacation spots as new coronavirus quarantine measures are put into place.,By Reuters,The New York Times,2021-01-29T20:32:41+0000,https://www.nytimes.com/video/world/canada/100000007578231/canada-coronavirus-flight-cancellations.html
‘They’re Great Americans’: Biden Visits Walter Reed,"President Biden went to Walter Reed National Military Medical Center in Bethesda, Md., on Friday to visit privately with wounded soldiers. He also toured the facility’s coronavirus vaccine distribution site.",By The New York Times,The New York Times,2021-01-29T21:44:18+0000,https://www.nytimes.com/video/us/politics/100000007578054/biden-visits-walter-reed.html
W.H.O. Delivers Update on China Visit,"On Friday, the World Health Organization reviewed the details of its investigation into the origin of the coronavirus in China, and what it hopes to learn from the visit.",By The Associated Press,AP,2021-01-29T19:34:35+0000,https://www.nytimes.com/video/world/asia/100000007578119/who-china-coronavirus-investigation-orgin.html
Watch Full Video: White House Coronavirus Briefing,"On Friday, The White House coronavirus response team and federal public health officials held a news briefing to discuss the status of the federal government’s pandemic response.",By The Associated Press,AP,2021-01-29T15:45:12+0000,https://www.nytimes.com/video/us/politics/100000007577606/white-house-covid-video.html
"Allegheny County, Pennsylvania Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Allegheny County, Pennsylvania",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/allegheny-pennsylvania-covid-cases.html
"Bexar County, Texas Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Bexar County, Texas",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/bexar-texas-covid-cases.html
"Dallas County, Alabama Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Dallas County, Alabama",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/dallas-alabama-covid-cases.html
"Armstrong County, Pennsylvania Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Armstrong County, Pennsylvania",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/armstrong-pennsylvania-covid-cases.html
"Marion County, Illinois Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Marion County, Illinois",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/marion-illinois-covid-cases.html
"Stevens County, Kansas Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Stevens County, Kansas",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/stevens-kansas-covid-cases.html
"Franklin County, Indiana Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Franklin County, Indiana",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/franklin-indiana-covid-cases.html
"Oscoda County, Michigan Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Oscoda County, Michigan",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/oscoda-michigan-covid-cases.html
"Kennebec County, Maine Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Kennebec County, Maine",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/kennebec-maine-covid-cases.html
"Boone County, Nebraska Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Boone County, Nebraska",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/boone-nebraska-covid-cases.html
"Floyd County, Kentucky Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Floyd County, Kentucky",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/floyd-kentucky-covid-cases.html
"Sumter County, Alabama Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Sumter County, Alabama",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/sumter-alabama-covid-cases.html
"Copiah County, Mississippi Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Copiah County, Mississippi",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/copiah-mississippi-covid-cases.html
"Wichita County, Texas Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Wichita County, Texas",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/wichita-texas-covid-cases.html
"Patrick County, Virginia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Patrick County, Virginia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/patrick-virginia-covid-cases.html
"Blaine County, Oklahoma Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Blaine County, Oklahoma",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/blaine-oklahoma-covid-cases.html
"Wayne County, Pennsylvania Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Wayne County, Pennsylvania",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/wayne-pennsylvania-covid-cases.html
"Jackson County, Oregon Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Jackson County, Oregon",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/jackson-oregon-covid-cases.html
"Cherokee County, Alabama Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Cherokee County, Alabama",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/cherokee-alabama-covid-cases.html
"Beaver County, Utah Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Beaver County, Utah",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/beaver-utah-covid-cases.html
"Cecil County, Maryland Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Cecil County, Maryland",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/cecil-maryland-covid-cases.html
"Jasper County, Illinois Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Jasper County, Illinois",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/jasper-illinois-covid-cases.html
"Walton County, Florida Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Walton County, Florida",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/walton-florida-covid-cases.html
"McHenry County, Illinois Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in McHenry County, Illinois",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/mchenry-illinois-covid-cases.html
"Sawyer County, Wisconsin Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Sawyer County, Wisconsin",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/sawyer-wisconsin-covid-cases.html
"Leflore County, Mississippi Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Leflore County, Mississippi",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/leflore-mississippi-covid-cases.html
"Catoosa County, Georgia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Catoosa County, Georgia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/catoosa-georgia-covid-cases.html
"Fayette County, Ohio Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Fayette County, Ohio",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/fayette-ohio-covid-cases.html
"Pima County, Arizona Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Pima County, Arizona",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/pima-arizona-covid-cases.html
"Koochiching County, Minnesota Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Koochiching County, Minnesota",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/koochiching-minnesota-covid-cases.html
"Poinsett County, Arkansas Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Poinsett County, Arkansas",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/poinsett-arkansas-covid-cases.html
"Ringgold County, Iowa Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Ringgold County, Iowa",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/ringgold-iowa-covid-cases.html
"Liberty County, Georgia Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Liberty County, Georgia",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/liberty-georgia-covid-cases.html
"Tolland County, Connecticut Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Tolland County, Connecticut",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/tolland-connecticut-covid-cases.html
"Caldwell County, Texas Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Caldwell County, Texas",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/caldwell-texas-covid-cases.html
"Lake County, Illinois Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Lake County, Illinois",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/lake-illinois-covid-cases.html
"Marion County, Ohio Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Marion County, Ohio",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/marion-ohio-covid-cases.html
"McKean County, Pennsylvania Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in McKean County, Pennsylvania",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/mckean-pennsylvania-covid-cases.html
"Kingman County, Kansas Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Kingman County, Kansas",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/kingman-kansas-covid-cases.html
"Pulaski County, Kentucky Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Pulaski County, Kentucky",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/pulaski-kentucky-covid-cases.html
"Decatur County, Tennessee Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Decatur County, Tennessee",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/decatur-tennessee-covid-cases.html
"Rosebud County, Montana Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Rosebud County, Montana",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/rosebud-montana-covid-cases.html
"Jefferson County, Alabama Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Jefferson County, Alabama",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/jefferson-alabama-covid-cases.html
"Warren County, Illinois Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Warren County, Illinois",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/warren-illinois-covid-cases.html
"Harrison County, Kentucky Covid Case and Exposure Risk Tracker","See the latest charts and maps of coronavirus cases, deaths, hospitalizations and vaccinations in Harrison County, Kentucky",The New York Times,The New York Times,2021-01-27T17:00:00+0000,https://www.nytimes.com/interactive/2021/us/harrison-kentucky-covid-cases.html
