Assessing Claims in the Coronavirus Stimulus Debate,"Lawmakers have made an array of misleading claims about “Pelosi’s subway,” unauthorized immigrants receiving checks, school funding and the minimum wage as they debate the $1.9 trillion relief bill.",By Linda Qiu,The New York Times,2021-02-27T10:00:11+0000,https://www.nytimes.com/2021/02/27/us/politics/assessing-claims-in-the-coronavirus-stimulus-debate.html
Want to Buy a Scrunchie Mask? Great. But Forget About That N95.,"Scientists are urging Americans to upgrade their face coverings. But Amazon, Google and Facebook restrict the sale of medical-grade masks. Critics say the rules are outdated.",By Andrew Jacobs,The New York Times,2021-02-26T21:04:11+0000,https://www.nytimes.com/2021/02/26/health/n95-masks-facebook-sale-amazon.html
"Vaccines Sharply Cut Coronavirus Hospitalization, U.K. Studies Show","The Pfizer-BioNTech and AstraZeneca-Oxford vaccines are both effective, and work against the more contagious virus variant in Britain, researchers found.",By Benjamin Mueller,The New York Times,2021-02-22T21:11:14+0000,https://www.nytimes.com/2021/02/22/world/europe/vaccine-studies-UK-hospital.html
California Will Reserve Vaccine Doses for Teachers and School Staff,"Gov. Gavin Newsom said on Friday that, starting on March 1, California will set aside 10 percent of the state’s first doses of Covid-19 vaccine for educators and school employees.",By The New York Times,The New York Times,2021-02-20T16:01:58+0000,https://www.nytimes.com/video/us/politics/100000007615773/california-newsom-vaccines-teachers.html
"Raymond Cauchetier, Whose Camera Caught the New Wave, Dies at 101","A self-taught photographer, he created indelible images on the sets of a French revolution in film, though he was not recognized for them for decades.",By Robert D. McFadden,The New York Times,2021-02-26T23:37:06+0000,https://www.nytimes.com/2021/02/26/movies/raymond-cauchetier-dead.html
"Vaccines Adapted for Variants Will Not Need Lengthy Testing, F.D.A. Says",The agency’s new guidance will speed the development of vaccines that protect against more contagious variants of the coronavirus.,"By Noah Weiland, Katie Thomas and Carl Zimmer",The New York Times,2021-02-22T22:32:51+0000,https://www.nytimes.com/2021/02/22/health/covid-vaccine-variants.html
Positive Coronavirus Test? Canadians Worry Their Neighbors Will Find Out,The fear of public shaming is becoming so prevalent in some Canadian provinces that doctors worry it is driving virus cases underground.,By Catherine Porter,The New York Times,2021-02-21T10:00:11+0000,https://www.nytimes.com/2021/02/21/world/canada/coronavirus-public-shaming.html
How Covid-19 Threatens Native Languages,The average age of Lakota and Dakota speakers is 70. We are running out of time to save them.,By Jodi Archambault,The New York Times,2021-01-24T16:00:11+0000,https://www.nytimes.com/2021/01/24/opinion/covid-lakota-language.html
Fauci expects Americans could still need to wear face masks in 2022.,"President Biden’s chief medical adviser for Covid-19 said that Americans may still be wearing masks outside their homes a year from now, even as he predicted a partial return to normality by fall.",By Abby Goodnough,The New York Times,2021-02-21T16:58:02+0000,https://www.nytimes.com/2021/02/21/science/fauci-face-masks-2022.html
What Happens When People Stop Going to the Doctor? We’re About to Find Out,A year of missed preventive medical care is endangering minority communities.,By Wayne A.I. Frederick,The New York Times,2021-02-22T10:00:12+0000,https://www.nytimes.com/2021/02/22/opinion/medical-care-coronavirus.html
F.C.C. Broadband Plan Includes $50 Monthly Subsidy for Millions,A proposal released by the acting chairwoman of the commission is an attempt to close the digital divide.,By Cecilia Kang,The New York Times,2021-02-22T23:04:17+0000,https://www.nytimes.com/2021/02/22/technology/fcc-broadband-subsidy.html
Why Opening Windows Is a Key to Reopening Schools,A simulation of airflow in a real New York City classroom shows how simple ventilation and filtration can reduce the probability of coronavirus exposure.,"By Nick Bartzokas, Mika Gröndahl, Karthik Patanjali, Miles Peyton, Bedel Saget and Umi Syam",The New York Times,2021-02-27T00:44:33+0000,https://www.nytimes.com/interactive/2021/02/26/science/reopen-schools-safety-ventilation.html
The Coronavirus Is Threatening a Comeback. Here’s How to Stop It.,"Many scientists are expecting another rise in infections. But this time the surge will be blunted by vaccines and, hopefully, widespread caution. By summer, Americans may be looking at a return to normal life.",By Apoorva Mandavilli,The New York Times,2021-02-25T23:30:14+0000,https://www.nytimes.com/2021/02/25/health/coronavirus-united-states.html
